voxelx=1;voxely=1;voxelz=1;
x,index,y,z,xVoxel,yVoxel,zVoxel,channel,cSeconds,mSeconds,note,isBad,roiType,segmentID,connectionID,brightestIndex,xLine,yLine,zLine,xBackgroundOffset,yBackgroundOffset,connectionSide,sSum_ch1,sSum_ch2,sMin_ch1,sMin_ch2,sMax_ch1,sMax_ch2,sMean_ch1,sMean_ch2,sStd_ch1,sStd_ch2,sbSum_ch1,sbSum_ch2,sbMin_ch1,sbMin_ch2,sbMax_ch1,sbMax_ch2,sbMean_ch1,sbMean_ch2,sbStd_ch1,sbStd_ch2,dSum_ch1,dSum_ch2,dMin_ch1,dMin_ch2,dMax_ch1,dMax_ch2,dMean_ch1,dMean_ch2,dStd_ch1,dStd_ch2,dbSum_ch1,dbSum_ch2,dbMin_ch1,dbMin_ch2,dbMax_ch1,dbMax_ch2,dbMean_ch1,dbMean_ch2,dbStd_ch1,dbStd_ch2,width,extendHead,extendTail,zPlusMinus,numPts,radius,spineROICoords,segmentROICoords
651.0416666666667,137,431.6666666666667,20.0,78.125,51.8,20,,,1688782438.225837,,,spineROI,1.0,,1043,,,,21,21,Right,,28036,,35,,1156,,350.45,,226.78138702283306,,3017,,0,,178,,37.7125,,38.11895648820938,,57789,,268,,1853,,979.4745762711865,,375.92166313111187,,2149,,0,,114,,36.42372881355932,,28.358003915930848,3,3,3,3,5,5,"[[435.51956806718204, 649.2653922515194], [422, 651], [422, 651], [423, 650], [423, 647], [421, 645], [421, 645], [421, 645], [421, 644], [433.44294108181407, 654.894568067182], [435.51956806718204, 649.2653922515194]]","[[643.0000333333334, 415.0], [643.0000333333334, 415.0], [643.0000333333334, 415.0], [643.9999916666667, 415.0], [645.0000166666667, 415.0], [647.3416202586862, 415.31672066309807], [649.1212987521261, 416.8786580650896], [649.1212987521261, 417.3167529824791], [648.6583592135, 417.3167529824791], [648.6583592135, 416.3167100936669], [651.000025, 416.3167100936669], [651.000025, 421.68327323966633], [651.000025, 421.99999166666663], [650.341651563528, 422.68328035085426], [646.6583401031388, 422.68328035085426], [644.8786845812073, 421.12132526824365], [644.8786845812073, 421.0], [644.6583297413139, 421.0], [643.9999916666667, 421.0], [643.0000333333334, 421.0], [643.0000333333334, 421.0], [640.6584033233845, 420.6832994609771], [643.0000333333334, 415.0]]"
681.7916666666666,138,406.375,20.0,81.815,48.765,20,,,1688782438.377281,,,spineROI,1.0,,1081,,,,-21,-14,Left,,57088,,0,,1968,,815.5428571428571,,550.5633915937975,,2702,,0,,103,,38.6,,27.281286102905256,,79843,,164,,2217,,1093.7397260273972,,473.73979990168004,,2761,,0,,135,,37.821917808219176,,29.85964540511611,3,3,3,3,5,5,"[[403.32949172025303, 684.745457335958], [413, 679], [415, 681], [416, 682], [417, 683], [418, 684], [403.4212093307086, 678.7461583869197], [403.32949172025303, 684.745457335958]]","[[676.9999833333334, 412.9999833333333], [679.3416535918703, 413.3167039963568], [681.1213674405775, 414.87871008702166], [682.121303676893, 415.8786796564404], [683.1213463544889, 416.8786890008502], [684.1213577203151, 417.878767035553], [684.683228114652, 419.6583189642262], [684.9999666666666, 419.87863596835723], [685.1212766548873, 419.87863596835723], [686.1213546878222, 420.87868066751696], [686.1213546878222, 421.31674464914573], [683.6582984364721, 425.1212859991498], [681.8786786455111, 425.1212859991498], [680.8787066784461, 424.12134736497615], [679.3167052186812, 422.3416810357739], [679.3167052186812, 422.1212662977804], [678.9999666666666, 421.12129433248305], [678.8786703121777, 421.12129433248305], [677.8786629897737, 420.1213203435596], [676.8786825594226, 419.12130657964497], [676.8786825594226, 418.9999833333333], [676.6583630747963, 418.68326267030983], [676.9999833333334, 412.9999833333333]]"
498.4416666666667,139,393.15833333333336,23.0,59.813,47.179,23,,,1688782438.531255,,,spineROI,1.0,,891,,,,21,-21,Right,,25820,,24,,1694,,423.27868852459017,,365.02086763377804,,1890,,3,,97,,30.983606557377048,,21.147019945290506,,57775,,173,,1837,,1031.6964285714287,,357.42531285984654,,2240,,0,,108,,40.0,,26.898619189202154,3,3,3,3,5,5,"[[393.6168953682637, 494.22388041554865], [388, 506], [388, 505], [388, 504], [388, 503], [388, 502], [388, 500], [397.37611958445143, 498.9002287015971], [393.6168953682637, 494.22388041554865]]","[[502.1213380211555, 381.87871400085027], [502.1213380211555, 382.00000833333337], [502.3416145646824, 382.00000833333337], [503.0000083333333, 382.00000833333337], [504.0, 382.00000833333337], [504.9999833333333, 382.00000833333337], [506.00000833333337, 382.00000833333337], [507.00000000000006, 382.00000833333337], [507.9999916666667, 382.00000833333337], [510.34163956468234, 382.31671781616603], [510.34163956468234, 383.8786796564403], [507.87868798977377, 387.6832988505007], [507.87868798977377, 388.00000833333337], [507.658393768651, 388.00000833333337], [507.00000000000006, 388.00000833333337], [506.00000833333337, 388.00000833333337], [504.9999833333333, 388.00000833333337], [504.0, 388.00000833333337], [503.0000083333333, 388.00000833333337], [502.0000166666667, 388.00000833333337], [499.658368768651, 387.68329885050065], [497.8786619788445, 386.1213193324831], [502.1213380211555, 381.87871400085027]]"
691.8750000000001,140,420.35,23.0,83.025,50.442,23,,,1688782438.682694,,,spineROI,1.0,,1090,,,,-14,21,Left,,18039,,18,,1972,,462.53846153846155,,450.85132270780434,,1430,,5,,124,,36.666666666666664,,32.887011958454906,,67611,,87,,3008,,1009.1194029850747,,804.6161135725156,,1982,,0,,132,,29.582089552238806,,31.052266604958376,3,3,3,3,5,5,"[[418.7868211097654, 695.8191693367711], [423, 689], [424, 690], [425, 691], [425, 691], [425, 692], [425, 692], [416.405830663229, 690.3118211097654], [418.7868211097654, 695.8191693367711]]","[[686.1213546878222, 420.87868066751696], [686.3416515635278, 421.3167111082751], [687.3416094819263, 421.31674464914573], [689.1213370102264, 422.8786796564404], [690.1213213544887, 423.8786890008502], [691.1213070854594, 424.8786830650896], [691.1213070854594, 425.0000083333333], [692.1213099882207, 425.31672676033355], [692.3416241198332, 425.31672676033355], [694.6832697813188, 427.65831896422617], [694.6832697813188, 428.6583201863867], [689.316746885348, 430.34168103577383], [689.316746885348, 430.6832899063331], [689.6583425468335, 430.6832899063331], [689.6583425468335, 430.6832899063331], [687.8787400117794, 430.1213640316427], [686.8786929145408, 429.12135026824376], [685.8786453121778, 428.12129433248316], [684.8786963231071, 427.1213203435596], [684.6583905180737, 426.6833055583916], [683.6582984364721, 426.683272017521], [681.8786786455111, 425.1212859991498], [686.1213546878222, 420.87868066751696]]"
376.5666666666667,141,266.39166666666665,30.0,45.188,31.967,30,,,1688782438.837586,,,spineROI,1.0,,727,,,,-14,21,Left,,13144,,0,,951,,248.0,,266.5339370936495,,2336,,0,,170,,44.075471698113205,,39.338324036301394,,67513,,301,,1621,,912.3378378378378,,323.7714107300641,,2955,,2,,179,,39.932432432432435,,37.36790467083588,3,3,3,3,5,5,"[[265.3633393973646, 380.6827987135294], [269, 372], [270, 372], [270, 372], [271, 373], [272, 374], [273, 375], [273, 375], [274, 376], [262.27553461980403, 375.5383393973646], [265.3633393973646, 380.6827987135294]]","[[370.1213380211555, 266.8786890008502], [371.6832531146521, 268.65838929656917], [371.6832799478256, 269.6583189642262], [372.12132375190504, 269.87865806486866], [373.12134244057756, 270.8786850870218], [374.1213296878222, 271.8787056675169], [375.121268321554, 272.8786443016906], [375.121303676893, 272.8786796564403], [376.12132867689303, 273.878671323107], [377.1213380211555, 274.87871400085015], [377.1213380211555, 276.65836754683346], [373.3167100936669, 279.1213193324831], [372.8786619788445, 279.1213193324831], [371.8786879897737, 278.12131201022635], [370.87869834511275, 277.1213556983094], [370.8786629897738, 277.1213203435597], [369.8786536455112, 276.12131099914984], [368.87865755942255, 275.121281579645], [367.8787095814283, 274.1213252684647], [366.3167302186812, 272.3416810357739], [366.31670338550765, 271.3416440367642], [365.8786619788445, 271.12129433248305], [370.1213380211555, 266.8786890008502]]"
340.0,142,843.0,19.0,40.8,101.16,19,,,1688782373.7387898,,,pivotPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.18333333333334,143,523.9166666666666,26.0,29.902,62.87,26,,,1688782373.738902,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247.325,144,547.1416666666667,26.0,29.679,65.657,26,,,1688782373.7390149,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243.375,145,561.1083333333333,26.0,29.205,67.333,26,,,1688782373.739128,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.20833333333334,146,577.8166666666666,26.0,28.585,69.338,26,,,1688782373.739241,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.69166666666666,147,591.7916666666667,26.0,28.403,71.015,26,,,1688782373.7393532,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.3,148,604.85,26.0,28.476,72.582,26,,,1688782373.739466,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236.08333333333331,149,617.9166666666667,26.0,28.33,74.15,26,,,1688782373.739578,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237.60000000000002,150,634.0083333333333,23.0,28.512,76.081,23,,,1688782373.739691,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238.8166666666667,151,652.8416666666667,21.0,28.658,78.341,21,,,1688782373.7398038,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241.55,152,663.475,21.0,28.986,79.617,21,,,1688782373.739917,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245.20000000000002,153,675.625,21.0,29.424,81.075,21,,,1688782373.74003,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250.05833333333337,154,689.2916666666667,21.0,30.007,82.715,21,,,1688782373.740142,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257.65,155,699.9250000000001,21.0,30.918,83.991,21,,,1688782373.740258,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267.0666666666667,156,710.5583333333333,21.0,32.048,85.267,21,,,1688782373.740371,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275.26666666666665,157,722.1,19.0,33.032,86.652,19,,,1688782373.7404852,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284.075,158,731.2083333333334,19.0,34.089,87.745,19,,,1688782373.7405992,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291.975,159,740.625,19.0,35.037,88.875,19,,,1688782373.740712,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298.35,160,750.35,19.0,35.802,90.042,19,,,1688782373.7408268,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302.3,161,761.2833333333333,19.0,36.276,91.354,19,,,1688782373.7409458,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305.03333333333336,162,772.825,19.0,36.604,92.739,19,,,1688782373.741059,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310.80833333333334,163,787.4083333333334,20.0,37.297,94.489,20,,,1688782373.741172,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315.3666666666667,164,799.8583333333333,20.0,37.844,95.983,20,,,1688782373.741285,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320.225,165,809.8833333333334,20.0,38.427,97.186,20,,,1688782373.741398,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328.425,166,820.8166666666667,20.0,39.411,98.498,20,,,1688782373.74151,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334.2,167,831.15,20.0,40.104,99.738,20,,,1688782373.741624,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339.9666666666667,168,843.9166666666666,20.0,40.796,101.27,20,,,1688782373.741737,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.9166666666667,169,857.9166666666667,20.0,41.27,102.95,20,,,1688782373.7418501,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344.21666666666664,170,869.0833333333334,20.0,41.306,104.29,20,,,1688782373.741962,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.0083333333334,171,883.0833333333334,20.0,41.161,105.97,20,,,1688782373.742076,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.18333333333334,172,894.9166666666667,20.0,40.942,107.39,20,,,1688782373.7421892,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340.875,173,903.4166666666666,20.0,40.905,108.41,20,,,1688782373.7422998,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342.0916666666667,174,912.25,20.0,41.051,109.47,20,,,1688782373.742413,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343.9166666666667,175,923.5,20.0,41.27,110.82,20,,,1688782373.742528,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347.55833333333334,176,932.3333333333334,20.0,41.707,111.88,20,,,1688782373.74264,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352.1166666666667,177,944.7500000000001,20.0,42.254,113.37,20,,,1688782373.742751,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356.0666666666667,178,951.4166666666667,20.0,42.728,114.17,20,,,1688782373.742864,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363.65833333333336,179,959.3333333333334,20.0,43.639,115.12,20,,,1688782373.742975,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370.3416666666667,180,967.8333333333334,20.0,44.441,116.14,20,,,1688782373.74309,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377.32500000000005,181,975.7500000000001,20.0,45.279,117.09,20,,,1688782373.743201,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385.53333333333336,182,985.1666666666667,20.0,46.264,118.22,20,,,1688782373.7433128,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394.64166666666665,183,993.0833333333334,20.0,47.357,119.17,20,,,1688782373.7434251,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403.15000000000003,184,1001.2500000000001,20.0,48.378,120.15,20,,,1688782373.743537,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410.7416666666667,185,1011.0,20.0,49.289,121.32,20,,,1688782373.743652,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416.20833333333337,186,1018.8333333333334,20.0,49.945,122.26,20,,,1688782373.743764,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420.1583333333333,187,1022.8333333333334,20.0,50.419,122.74,20,,,1688782373.743876,,,controlPnt,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263.7916666666667,188,545.4083333333333,26.0,31.655,65.449,26,,,1688782438.988971,,,spineROI,2.0,,1142,,,,21,21,Left,,110699,,110,,2365,,1034.5700934579438,,542.0189863238236,,5424,,0,,178,,50.691588785046726,,37.21129644956046,,41401,,92,,1622,,766.6851851851852,,335.17650541247855,,2732,,0,,139,,50.592592592592595,,33.35083902466074,3,3,3,3,5,5,"[[548.9451421856652, 266.13495135745165], [539, 250], [540, 250], [541, 250], [542, 250], [543, 250], [544, 250], [545, 250], [546, 250], [543.0650486425484, 267.3284755189985], [548.9451421856652, 266.13495135745165]]","[[249.99999166666666, 537.0000166666667], [249.99999166666666, 537.9999833333333], [249.99999166666666, 539.0000000000001], [249.99999166666666, 540.000025], [249.99999166666666, 540.9999833333334], [249.99999166666666, 542.0000083333334], [249.99999166666666, 543.0000333333334], [249.99999166666666, 543.9999916666667], [249.99999166666666, 545.0000166666667], [249.99999166666666, 545.9999750000001], [249.99999166666666, 546.9999916666667], [243.99999166666666, 546.9999916666667], [243.99999166666666, 545.9999750000001], [243.99999166666666, 545.0000166666667], [243.99999166666666, 543.9999916666667], [243.99999166666666, 543.0000333333334], [243.99999166666666, 542.0000083333334], [243.99999166666666, 540.9999833333334], [243.99999166666666, 540.000025], [243.99999166666666, 539.0000000000001], [243.99999166666666, 537.9999833333333], [243.99999166666666, 537.0000166666667], [249.99999166666666, 537.0000166666667]]"
250.43333333333334,189,572.5416666666666,25.0,30.052,68.705,25,,,1688782439.1460092,,,spineROI,2.0,,1173,,,,21,21,Left,,23644,,47,,971,,342.6666666666667,,200.36384778094214,,3041,,0,,175,,44.072463768115945,,39.57539816990674,,45889,,309,,1640,,865.8301886792453,,302.3273083146717,,2560,,0,,136,,48.301886792452834,,32.08513727843257,3,3,3,3,5,5,"[[575.9479770816631, 252.9625722221468], [568, 245], [569, 244], [569, 244], [571, 244], [571, 244], [571, 244], [573, 244], [574, 244], [570.0124277778532, 253.83964374832985], [575.9479770816631, 252.9625722221468]]","[[244.6832988503516, 565.9999833333334], [244.6832988503516, 568.3416312316473], [244.00000000000003, 568.9999916666667], [243.6832726286235, 569.3416920084367], [243.6832726286235, 570.9999750000001], [243.6832726286235, 570.9999750000001], [243.68328828104717, 570.9999750000001], [244.00000000000003, 573.0000166666667], [244.00000000000003, 573.9999750000001], [243.68329051701824, 576.3416228983139], [242.1213031713363, 576.3416228983139], [238.31670948298182, 573.8786958175872], [238.00000000000003, 573.8786958175872], [238.00000000000003, 573.6583771016861], [238.00000000000003, 573.3416190369879], [238.00000000000003, 573.0000166666667], [238.3167117189529, 570.9999750000001], [238.00000000000003, 568.9999916666667], [238.31672737137654, 568.6583579915634], [238.31672737137654, 566.6583746582301], [239.00000833333334, 565.9999833333334], [239.00000833333334, 565.6583854350196], [244.6832988503516, 565.9999833333334]]"
260.15000000000003,190,658.8083333333334,19.0,31.218,79.057,19,,,1688782439.302297,,,spineROI,2.0,,1277,,,,-21,21,Left,,29935,,2,,712,,258.0603448275862,,171.03358657822773,,5588,,0,,176,,48.172413793103445,,42.400649771791876,,41235,,301,,1303,,723.421052631579,,220.9970982875647,,2451,,0,,173,,43.0,,38.47168017436458,3,3,3,3,5,5,"[[660.4922580515787, 264.04414914240357], [661, 244], [661, 244], [663, 245], [664, 245], [665, 245], [666, 245], [667, 245], [668, 245], [668, 245], [668, 245], [654.9141841909299, 261.8339247182453], [660.4922580515787, 264.04414914240357]]","[[243.6832726286235, 660.6583579915634], [244.12128448170623, 660.8786187955076], [245.00000833333334, 662.9999833333333], [245.00000833333334, 664.0000000000001], [245.00000833333334, 665.000025], [245.00000833333334, 665.9999833333334], [245.00000833333334, 667.0000083333334], [245.00000833333334, 667.6583508801668], [245.00000833333334, 667.878687484254], [245.12131150466965, 667.878687484254], [245.12131150466965, 669.6583118526806], [241.31673794085984, 672.1213458490795], [240.87868849533035, 672.1213458490795], [239.31672676033358, 670.3416324531665], [239.00000833333334, 668.0000333333334], [239.00000833333334, 667.0000083333334], [239.00000833333334, 665.9999833333334], [239.00000833333334, 665.000025], [239.00000833333334, 664.0000000000001], [239.00000833333334, 664.0000000000001], [239.00000833333334, 663.34167534177], [238.31672737137654, 663.34167534177], [243.6832726286235, 660.6583579915634]]"
215.6,191,675.0083333333334,19.0,25.872,81.001,19,,,1688782439.45633,,,spineROI,2.0,,1282,,,,-14,-21,Right,,36930,,0,,800,,215.96491228070175,,153.50596288156686,,7709,,0,,220,,45.08187134502924,,33.94757342620099,,49588,,301,,1437,,708.4,,223.0945603486173,,6857,,7,,402,,97.95714285714286,,84.22002403810862,3,3,3,3,5,5,"[[672.4570373440422, 212.2101786514587], [675, 241], [673, 241], [672, 241], [672, 241], [672, 241], [670, 239], [668, 239], [678.3981546818748, 213.04870401070872], [672.4570373440422, 212.2101786514587]]","[[245.00000833333334, 665.9999833333334], [245.00000833333334, 667.0000083333334], [245.00000833333334, 667.6583508801668], [245.00000833333334, 667.878687484254], [245.12131150466965, 667.878687484254], [246.68327872580684, 669.6583118526806], [247.00000833333334, 671.9999916666667], [247.00000833333334, 672.6583342135002], [247.00000833333334, 673.0000166666667], [247.6832994609771, 673.6583949900511], [247.6832994609771, 676.000025], [242.3167005390229, 676.000025], [242.0, 676.000025], [241.3167267603336, 675.3416157864999], [241.00000833333334, 673.0000166666667], [241.00000833333334, 672.3416381473195], [241.00000833333334, 672.1213458490795], [240.87868849533035, 672.1213458490795], [239.31672676033358, 670.3416324531665], [239.00000833333334, 668.0000333333334], [239.00000833333334, 667.0000083333334], [239.00000833333334, 665.9999833333334], [245.00000833333334, 665.9999833333334]]"
262.98333333333335,192,673.7916666666667,19.0,31.558,80.855,19,,,1688782439.6139379,,,spineROI,2.0,,1293,,,,-14,21,Left,,31109,,0,,778,,288.0462962962963,,193.6355580417358,,4522,,0,,161,,41.870370370370374,,33.04432841810477,,47550,,370,,1641,,864.5454545454545,,274.25143196323387,,3177,,0,,190,,57.763636363636365,,42.86425238157555,3,3,3,3,5,5,"[[675.3811165160336, 266.916989288847], [676, 248], [677, 248], [677, 248], [678, 249], [680, 249], [680, 249], [680, 249], [681, 250], [669.858010711153, 264.5727831827001], [675.3811165160336, 266.916989288847]]","[[248.0, 676.000025], [248.0, 676.6583899071871], [248.0, 676.9999833333334], [248.68327486469522, 677.658370796975], [248.68328157299973, 679.6583675468335], [249.0, 679.8786374842538], [249.1213031713363, 679.8786374842538], [250.12134685956676, 680.8786978394456], [251.68327323966642, 682.6583758801668], [251.68327994771388, 684.6583726296789], [251.68327994771388, 684.999975], [246.3167033856195, 684.999975], [246.3167033856195, 685.3416574531665], [245.9999916666667, 685.1212854938877], [245.8786531404333, 685.1212854938877], [244.878680161997, 684.1212958490795], [243.31671842700027, 682.3416491198332], [243.31671842700027, 680.3416792030251], [243.0, 679.9999833333334], [242.31670724693987, 679.3416267594795], [242.0, 676.9999833333334], [242.0, 676.000025], [248.0, 676.000025]]"
232.20833333333334,193,690.3916666666667,19.0,27.865,82.847,19,,,1688782439.7661881,,,spineROI,2.0,,1297,,,,21,-21,Right,,32391,,1,,1019,,308.48571428571427,,213.46145472440972,,4589,,0,,159,,43.7047619047619,,38.598525461479134,,63207,,370,,1641,,916.0434782608696,,246.3201307349706,,4016,,2,,172,,58.20289855072464,,47.39215972281287,3,3,3,3,5,5,"[[688.4524621848432, 228.43480898894708], [689, 247], [689, 247], [688, 247], [688, 247], [687, 246], [685, 246], [685, 246], [685, 246], [684, 245], [694.1651910110529, 230.26912885150986], [688.4524621848432, 228.43480898894708]]","[[248.68328157299973, 679.6583675468335], [249.0, 679.8786374842538], [249.1213031713363, 679.8786374842538], [250.12134685956676, 680.8786978394456], [251.68327323966642, 682.6583758801668], [251.68327994771388, 684.6583726296789], [251.9999916666667, 684.999975], [252.68327262862348, 685.6583579915634], [253.0, 687.9999833333333], [253.0, 689.0000000000001], [253.0, 689.0000000000001], [247.0, 689.0000000000001], [247.0, 689.0000000000001], [247.0, 688.34167534177], [247.0, 687.9999833333333], [246.3167033856195, 687.3416273703211], [246.3167033856195, 685.3416574531665], [245.9999916666667, 685.1212854938877], [245.8786531404333, 685.1212854938877], [244.878680161997, 684.1212958490795], [243.31671842700027, 682.3416491198332], [243.0, 679.9999833333334], [248.68328157299973, 679.6583675468335]]"
234.23333333333335,194,710.2416666666667,19.0,28.108,85.229,19,,,1688782439.918677,,,spineROI,2.0,,1312,,,,21,-21,Right,,50182,,12,,1075,,341.3741496598639,,200.3076956514704,,6486,,0,,202,,44.12244897959184,,37.334650965423286,,57268,,285,,1814,,881.0461538461539,,362.9217941086664,,3759,,0,,195,,57.83076923076923,,49.816144812938596,3,3,3,3,5,5,"[[708.8799601722798, 230.2151552109569], [703, 256], [703, 255], [701, 255], [701, 255], [701, 255], [701, 255], [700, 254], [699, 253], [714.2598447890431, 232.87162683894647], [708.8799601722798, 230.2151552109569]]","[[255.6832899063331, 692.6583508801668], [256.68327486469514, 693.6583758801669], [256.68328157299976, 694.6583207969749], [257.12134685967726, 694.8786978395561], [258.12130317133636, 695.878687484254], [259.1213115046696, 696.8786458175872], [260.12134736497603, 697.8787150117794], [260.9999916666667, 700.0], [260.9999916666667, 700.6583246582301], [260.9999916666667, 701.000025], [260.68326429529014, 701.6583809630122], [256.31671171895283, 703.3416420084367], [255.3167190380432, 703.3416420084367], [254.9999916666667, 701.000025], [254.9999916666667, 701.000025], [254.9999916666667, 701.1213041824129], [254.8786884953304, 701.1213041824129], [253.878680161997, 700.1213458490795], [252.8786531403228, 699.1212854937772], [251.31672513530484, 697.3416292030253], [251.31671842700024, 696.3416574531666], [250.31672676033358, 695.3416324531665], [255.6832899063331, 692.6583508801668]]"
